Description,Price,Rating,Review Count,URL
Dell 24IN Computer Monitor LED Display P2419H (Renewed),$105.00,4.6 out of 5 stars,3,https://www.amazon.ca/Dell-Computer-Monitor-Display-Renewed/dp/B088SCR74X/ref=sr_1_107?dib=eyJ2IjoiMSJ9.7bqwQD4z04jMa-xqcROZzptkTTFCXoq_UjlK82HMycF-6kXlhy1xb8bBs9BfHNSs_lf8u9w7nZoILuSGRt06MuT9hwrt5RL5Kgqe9Z9XK5I85SZ5Gue9fOxLIzWFzoT1csYP1yMx7ervMXMecelYCp2iXczk4w85YQJ0NwKBit4ITaccGjGrX11Eb0IdGsBGCeiBRnok3IPnhGQoLViXMXcjZt4FTAzzwc1s7qnqT1lTTI-rKgDs4iJoR8FaHBtivcLKbB1G2qMHc6BbIlVK-z_wKWu7z6x6J02c0iY5sYo.fz8O7Ea0vhQMm4KoGOBZwHnQECXGzg-y8rjriqJ_jK8&dib_tag=se&keywords=monitor&qid=1715252321&sr=8-107
"VIVO Dual Monitor Desk Mount, Heavy Duty Fully Adjustable Stand, Fits 2 LCD LED Screens up to 30 inches, Black, STAND-V002",$49.99,4.5 out of 5 stars,"53,810",https://www.amazon.ca/VIVO-Monitor-Adjustable-Screens-STAND-V002/dp/B009S750LA/ref=sr_1_108?dib=eyJ2IjoiMSJ9.7bqwQD4z04jMa-xqcROZzptkTTFCXoq_UjlK82HMycF-6kXlhy1xb8bBs9BfHNSs_lf8u9w7nZoILuSGRt06MuT9hwrt5RL5Kgqe9Z9XK5I85SZ5Gue9fOxLIzWFzoT1csYP1yMx7ervMXMecelYCp2iXczk4w85YQJ0NwKBit4ITaccGjGrX11Eb0IdGsBGCeiBRnok3IPnhGQoLViXMXcjZt4FTAzzwc1s7qnqT1lTTI-rKgDs4iJoR8FaHBtivcLKbB1G2qMHc6BbIlVK-z_wKWu7z6x6J02c0iY5sYo.fz8O7Ea0vhQMm4KoGOBZwHnQECXGzg-y8rjriqJ_jK8&dib_tag=se&keywords=monitor&qid=1715252321&sr=8-108
"MSI FHD Rapid IPS Gaming Free Sync 1ms 1920 x 1080 180Hz Refresh Rate 27"" Gaming Monitor (Optix G2712F)",$209.99,4.7 out of 5 stars,228,https://www.amazon.ca/MSI-Gaming-Refresh-Monitor-G2712F/dp/B0CRM1GB63/ref=sr_1_109?dib=eyJ2IjoiMSJ9.7bqwQD4z04jMa-xqcROZzptkTTFCXoq_UjlK82HMycF-6kXlhy1xb8bBs9BfHNSs_lf8u9w7nZoILuSGRt06MuT9hwrt5RL5Kgqe9Z9XK5I85SZ5Gue9fOxLIzWFzoT1csYP1yMx7ervMXMecelYCp2iXczk4w85YQJ0NwKBit4ITaccGjGrX11Eb0IdGsBGCeiBRnok3IPnhGQoLViXMXcjZt4FTAzzwc1s7qnqT1lTTI-rKgDs4iJoR8FaHBtivcLKbB1G2qMHc6BbIlVK-z_wKWu7z6x6J02c0iY5sYo.fz8O7Ea0vhQMm4KoGOBZwHnQECXGzg-y8rjriqJ_jK8&dib_tag=se&keywords=monitor&qid=1715252321&sr=8-109
"ASUS TUF Gaming 27 inch 2K HDR Gaming Monitor (VG27AQ) - QHD (2560 x 1440), 165Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, Speaker, G-SYNC Compatible, VESA Mountable, DisplayPort, HDMI",$359.99,4.5 out of 5 stars,"24,574",https://www.amazon.ca/Gaming-VG27AQ-G-SYNC-Monitor-155Hz/dp/B07WQ4FXY9/ref=sr_1_110?dib=eyJ2IjoiMSJ9.7bqwQD4z04jMa-xqcROZzptkTTFCXoq_UjlK82HMycF-6kXlhy1xb8bBs9BfHNSs_lf8u9w7nZoILuSGRt06MuT9hwrt5RL5Kgqe9Z9XK5I85SZ5Gue9fOxLIzWFzoT1csYP1yMx7ervMXMecelYCp2iXczk4w85YQJ0NwKBit4ITaccGjGrX11Eb0IdGsBGCeiBRnok3IPnhGQoLViXMXcjZt4FTAzzwc1s7qnqT1lTTI-rKgDs4iJoR8FaHBtivcLKbB1G2qMHc6BbIlVK-z_wKWu7z6x6J02c0iY5sYo.fz8O7Ea0vhQMm4KoGOBZwHnQECXGzg-y8rjriqJ_jK8&dib_tag=se&keywords=monitor&qid=1715252321&sr=8-110
"VisionOwl Portable Monitor-15.6 Inch Travel Screen FHD FreeSync Frameless USB-C Computer Display with Type-C HDMI Speakers for Laptop PC Mac Surface PS4/5 Xbox Switch, with Cover Stand, VESA Mountable",$189.99,4.8 out of 5 stars,"1,953",https://www.amazon.ca/Portable-Monitor-FreeSync-Frameless-Protector/dp/B08QTLYPVT/ref=sr_1_111?dib=eyJ2IjoiMSJ9.7bqwQD4z04jMa-xqcROZzptkTTFCXoq_UjlK82HMycF-6kXlhy1xb8bBs9BfHNSs_lf8u9w7nZoILuSGRt06MuT9hwrt5RL5Kgqe9Z9XK5I85SZ5Gue9fOxLIzWFzoT1csYP1yMx7ervMXMecelYCp2iXczk4w85YQJ0NwKBit4ITaccGjGrX11Eb0IdGsBGCeiBRnok3IPnhGQoLViXMXcjZt4FTAzzwc1s7qnqT1lTTI-rKgDs4iJoR8FaHBtivcLKbB1G2qMHc6BbIlVK-z_wKWu7z6x6J02c0iY5sYo.fz8O7Ea0vhQMm4KoGOBZwHnQECXGzg-y8rjriqJ_jK8&dib_tag=se&keywords=monitor&qid=1715252321&sr=8-111
"ForHelp 15.6"" Professional (1920X1080) FHD Portable Monitor, IPS Ultra-Thin Zero Frame Gaming Monitor with HDMI USB Type-C,Dual Speakers.External Portable Monitor for Laptop Mac Phone PS4 Xbox Switch",$129.19,4.5 out of 5 stars,"3,156",https://www.amazon.ca/ForHelp-Professional-1920X1080-Ultra-Thin-Speakers-External/dp/B0BNWWF32B/ref=sr_1_112?dib=eyJ2IjoiMSJ9.7bqwQD4z04jMa-xqcROZzptkTTFCXoq_UjlK82HMycF-6kXlhy1xb8bBs9BfHNSs_lf8u9w7nZoILuSGRt06MuT9hwrt5RL5Kgqe9Z9XK5I85SZ5Gue9fOxLIzWFzoT1csYP1yMx7ervMXMecelYCp2iXczk4w85YQJ0NwKBit4ITaccGjGrX11Eb0IdGsBGCeiBRnok3IPnhGQoLViXMXcjZt4FTAzzwc1s7qnqT1lTTI-rKgDs4iJoR8FaHBtivcLKbB1G2qMHc6BbIlVK-z_wKWu7z6x6J02c0iY5sYo.fz8O7Ea0vhQMm4KoGOBZwHnQECXGzg-y8rjriqJ_jK8&dib_tag=se&keywords=monitor&qid=1715252321&sr=8-112
"Dopesplay Portable Monitor 14.1'' 1080P FHD USB-C Laptop Monitor HDMI Portable Gaming Monitor IPS HDR Computer Display, External Second Screen Travel Monitor with Stand for PC MAC Phone Xbox PS5/4",$129.99,4.3 out of 5 stars,189,https://www.amazon.ca/Dopesplay-Portable-Monitor-Computer-External/dp/B0BNQ92LJM/ref=sr_1_113?dib=eyJ2IjoiMSJ9.7bqwQD4z04jMa-xqcROZzptkTTFCXoq_UjlK82HMycF-6kXlhy1xb8bBs9BfHNSs_lf8u9w7nZoILuSGRt06MuT9hwrt5RL5Kgqe9Z9XK5I85SZ5Gue9fOxLIzWFzoT1csYP1yMx7ervMXMecelYCp2iXczk4w85YQJ0NwKBit4ITaccGjGrX11Eb0IdGsBGCeiBRnok3IPnhGQoLViXMXcjZt4FTAzzwc1s7qnqT1lTTI-rKgDs4iJoR8FaHBtivcLKbB1G2qMHc6BbIlVK-z_wKWu7z6x6J02c0iY5sYo.fz8O7Ea0vhQMm4KoGOBZwHnQECXGzg-y8rjriqJ_jK8&dib_tag=se&keywords=monitor&qid=1715252321&sr=8-113
SAMSUNG 32-Inch 4K UHD 60 Hz High Resolution Curved Computer Monitor - (LU32R590CWNXZA) [Canada version],$478.00,4.2 out of 5 stars,"3,557",https://www.amazon.ca/SAMSUNG-32-Inch-Resolution-Computer-Monitor/dp/B07L9G1BFX/ref=sr_1_114?dib=eyJ2IjoiMSJ9.7bqwQD4z04jMa-xqcROZzptkTTFCXoq_UjlK82HMycF-6kXlhy1xb8bBs9BfHNSs_lf8u9w7nZoILuSGRt06MuT9hwrt5RL5Kgqe9Z9XK5I85SZ5Gue9fOxLIzWFzoT1csYP1yMx7ervMXMecelYCp2iXczk4w85YQJ0NwKBit4ITaccGjGrX11Eb0IdGsBGCeiBRnok3IPnhGQoLViXMXcjZt4FTAzzwc1s7qnqT1lTTI-rKgDs4iJoR8FaHBtivcLKbB1G2qMHc6BbIlVK-z_wKWu7z6x6J02c0iY5sYo.fz8O7Ea0vhQMm4KoGOBZwHnQECXGzg-y8rjriqJ_jK8&dib_tag=se&keywords=monitor&qid=1715252321&sr=8-114
"KOORUI 24.5 Inch Gaming Monitor FHD 1920x1080p, 170Hz, 1ms, Adaptive Sync, 2xHDMI(144Hz) & DisplayPort(170Hz), sRGB 99%, 75 * 75mm VESA, Tilt Adjustable, Eye Care, Black, 25E3A",$159.99,4.5 out of 5 stars,100,https://www.amazon.ca/KOORUI-1920x1080p-DisplayPort-Adjustable-25E3A/dp/B0BX5YTM9Z/ref=sr_1_115?dib=eyJ2IjoiMSJ9.7bqwQD4z04jMa-xqcROZzptkTTFCXoq_UjlK82HMycF-6kXlhy1xb8bBs9BfHNSs_lf8u9w7nZoILuSGRt06MuT9hwrt5RL5Kgqe9Z9XK5I85SZ5Gue9fOxLIzWFzoT1csYP1yMx7ervMXMecelYCp2iXczk4w85YQJ0NwKBit4ITaccGjGrX11Eb0IdGsBGCeiBRnok3IPnhGQoLViXMXcjZt4FTAzzwc1s7qnqT1lTTI-rKgDs4iJoR8FaHBtivcLKbB1G2qMHc6BbIlVK-z_wKWu7z6x6J02c0iY5sYo.fz8O7Ea0vhQMm4KoGOBZwHnQECXGzg-y8rjriqJ_jK8&dib_tag=se&keywords=monitor&qid=1715252321&sr=8-115
"LG 32UN650-W 31.5 Inch UHD (3840 x 2160) IPS Ultrafine Display with HDR10 Compatibility, DCI-P3 95% Color Gamut, AMD FreeSync, and 3-Side Virtually Borderless Height Adjustable Stand, Silve/White",$449.99,4.4 out of 5 stars,"2,369",https://www.amazon.ca/LG-32UN650-W-Compatibility-Borderless-Adjustable/dp/B08FQ42MN1/ref=sr_1_116?dib=eyJ2IjoiMSJ9.7bqwQD4z04jMa-xqcROZzptkTTFCXoq_UjlK82HMycF-6kXlhy1xb8bBs9BfHNSs_lf8u9w7nZoILuSGRt06MuT9hwrt5RL5Kgqe9Z9XK5I85SZ5Gue9fOxLIzWFzoT1csYP1yMx7ervMXMecelYCp2iXczk4w85YQJ0NwKBit4ITaccGjGrX11Eb0IdGsBGCeiBRnok3IPnhGQoLViXMXcjZt4FTAzzwc1s7qnqT1lTTI-rKgDs4iJoR8FaHBtivcLKbB1G2qMHc6BbIlVK-z_wKWu7z6x6J02c0iY5sYo.fz8O7Ea0vhQMm4KoGOBZwHnQECXGzg-y8rjriqJ_jK8&dib_tag=se&keywords=monitor&qid=1715252321&sr=8-116
"KOORUI 24 Inch Computer Monitor, Build-in Speakers, IPS Display FHD 1080p, 60Hz/100Hz, HDMI, VGA, 75 x 75 mm VESA Mountable, FreeSync&G-Sync Compatible, Eye Protection and Ergonomic Tilt Adjustment",$98.99,4.3 out of 5 stars,"1,413",https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTozNTg1MDI2MTE0NzA5MjUzOjE3MTUyNTIzMjE6c3BfbXRmOjMwMDE2OTI0MTA4OTkwMjo6MDo6&url=%2FKOORUI-Mountable-Compatible-Protection-Adjustment%2Fdp%2FB0C5HVPNGR%2Fref%3Dsr_1_117_sspa%3Fdib%3DeyJ2IjoiMSJ9.7bqwQD4z04jMa-xqcROZzptkTTFCXoq_UjlK82HMycF-6kXlhy1xb8bBs9BfHNSs_lf8u9w7nZoILuSGRt06MuT9hwrt5RL5Kgqe9Z9XK5I85SZ5Gue9fOxLIzWFzoT1csYP1yMx7ervMXMecelYCp2iXczk4w85YQJ0NwKBit4ITaccGjGrX11Eb0IdGsBGCeiBRnok3IPnhGQoLViXMXcjZt4FTAzzwc1s7qnqT1lTTI-rKgDs4iJoR8FaHBtivcLKbB1G2qMHc6BbIlVK-z_wKWu7z6x6J02c0iY5sYo.fz8O7Ea0vhQMm4KoGOBZwHnQECXGzg-y8rjriqJ_jK8%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1715252321%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"KOORUI 27 Inch FHD Monitor, 100Hz Computer Monitors Full HD(1920 x 1080) Gaming Office Monitor, IPS Display, HDMI,VGA & Audio Port, Tilt Adjustable, VESA Mountable, Zero-Frame Monitor, Black, N02",$126.99,4.3 out of 5 stars,"5,236",https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTozNTg1MDI2MTE0NzA5MjUzOjE3MTUyNTIzMjE6c3BfbXRmOjMwMDE4MzM0MTgwNzIwMjo6MDo6&url=%2FKOORUI-Adjustable-Mountable-Zero-Frame-N02%2Fdp%2FB0CG8HW54G%2Fref%3Dsr_1_118_sspa%3Fdib%3DeyJ2IjoiMSJ9.7bqwQD4z04jMa-xqcROZzptkTTFCXoq_UjlK82HMycF-6kXlhy1xb8bBs9BfHNSs_lf8u9w7nZoILuSGRt06MuT9hwrt5RL5Kgqe9Z9XK5I85SZ5Gue9fOxLIzWFzoT1csYP1yMx7ervMXMecelYCp2iXczk4w85YQJ0NwKBit4ITaccGjGrX11Eb0IdGsBGCeiBRnok3IPnhGQoLViXMXcjZt4FTAzzwc1s7qnqT1lTTI-rKgDs4iJoR8FaHBtivcLKbB1G2qMHc6BbIlVK-z_wKWu7z6x6J02c0iY5sYo.fz8O7Ea0vhQMm4KoGOBZwHnQECXGzg-y8rjriqJ_jK8%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1715252321%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
